巩固,consolidate; solidify,gǒng gù,[sound:巩固.mp3]
胆怯,timid; coward,dǎn qiè,[sound:胆怯.mp3]
课题,task; problem; issue; question for discussion,kè tí,[sound:课题.mp3]
仁慈,benevolent; kindhearted; charitable,rén cí,[sound:仁慈.mp3]
倡导,to advocate; propose,chàng dǎo,[sound:倡导.mp3]
叮嘱,urge again and again; exhort; repeatedly warn,dīng zhǔ,[sound:叮嘱.mp3]
荒凉,desolate,huāng liáng,[sound:荒凉.mp3]
挑衅,provoke; defiance,tiǎo xìn,[sound:挑衅.mp3]
提拔,promote to a higher job; elevate,tí bá,[sound:提拔.mp3]
滞留,detain; retention,zhì liú,[sound:滞留.mp3]
招标,to beckon; to invite bids,zhāo biāo,[sound:招标.mp3]
联欢,have a get-together,lián huān,[sound:联欢.mp3]
开拓,break new ground (for agriculture); development,kāi tuò,[sound:开拓.mp3]
嫌疑,suspicion; (be) suspected (of),xián yí,[sound:嫌疑.mp3]
诽谤,slander; libel,fěi bàng,[sound:诽谤.mp3]
文献,document; literature,wén xiàn,[sound:文献.mp3]
麻醉,anesthesia,má zuì,[sound:麻醉.mp3]
制裁,punish; (economic) sanctions,zhì cái,[sound:制裁.mp3]
分歧,difference (of opinion/position）,fēn qí,[sound:分歧.mp3]
叹气,to sigh,tàn qì,[sound:叹气.mp3]
港口,port; harbor,gǎng kǒu,[sound:港口.mp3]
刑事,criminal; penal,xíng shì,[sound:刑事.mp3]
委托,to entrust; to trust; to ensign; to commission,wěi tuō,[sound:委托.mp3]
水龙头,faucet; tap,shuǐ lóng tóu,[sound:水龙头.mp3]
摄氏度,degrees Celsius,shè shì dù,[sound:摄氏度.mp3]
筐,basket,kuāng,[sound:筐.mp3]
坚硬,hard; solid,jiān yìng,[sound:坚硬.mp3]
战役,military campaign; battle,zhàn yì,[sound:战役.mp3]
难堪,hard to take; endure; embarrassed,nán kān,[sound:难堪.mp3]
设想,imagine; consider; tentative plan,shè xiǎng,[sound:设想.mp3]
摇摆,to waver; to wag; to sway,yáo bǎi,[sound:摇摆.mp3]
注射,injection; inject (medicine),zhù shè,[sound:注射.mp3]
结晶,a crystal; to crystallize,jié jīng,[sound:结晶.mp3]
遥控,remote control,yáo kòng,[sound:遥控.mp3]
魄力,daring resolution; boldness; courage,pò lì,[sound:魄力.mp3]
终止,stop; cease; terminate (legal),zhōng zhǐ,[sound:终止.mp3]
呼啸,whistle; scream; howl,hū xiào,[sound:呼啸.mp3]
扎实,strong; sturdy; practical,zhā shi,[sound:扎实.mp3]
无微不至,in every possible way; meticulously,wú wēi bú zhì,[sound:无微不至.mp3]
坚实,firm and substantial; solid,jiān shí,[sound:坚实.mp3]
气色,complexion,qì sè,[sound:气色.mp3]
深奥,profound; deep,shēn ào,[sound:深奥.mp3]
保管,assure; take care of; surely,bǎo guǎn,[sound:保管.mp3]
镶嵌,inlay,xiāng qiàn,[sound:镶嵌.mp3]
散文,prose; essay,sǎn wén,[sound:散文.mp3]
演习,rehearse; practice; put on a play,yǎn xí,[sound:演习.mp3]
漂浮,superficial; float; hover; drift,piāo fú,[sound:漂浮.mp3]
全力以赴,do at all costs; make an all-out effort,quán lì yǐ fù,[sound:全力以赴.mp3]
丛,crowd together; thicket; collection,cóng,[sound:丛.mp3]
宣誓,swear an oath (of office); make a vow,xuān shì,[sound:宣誓.mp3]
狭窄,narrow,xiá zhǎi,[sound:狭窄.mp3]
纵横,able to move unhindered; length and breadth,zòng héng,[sound:纵横.mp3]
公然,(do something) openly; undisguised,gōng rán,[sound:公然.mp3]
英明,wise; brilliant,yīng míng,[sound:英明.mp3]
无偿,free; no charge; at no cost,wú cháng,[sound:无偿.mp3]
庸俗,filthy; vulgar; debased,yōng sú,[sound:庸俗.mp3]
起哄,gather together; cause a commotion,qǐ hòng,[sound:起哄.mp3]
迎面,face to face; headlong; in one's face,yíng miàn,[sound:迎面.mp3]
启蒙,enlighten; enlightenment； instruct the young; to initiate,qǐ méng,[sound:启蒙.mp3]
顽固,stubborn; obstinate,wán gù,[sound:顽固.mp3]
惯例,conventional,guàn lì,[sound:惯例.mp3]
配偶,mate; consort; spouse,pèi ǒu,[sound:配偶.mp3]
妥善,appropriate; proper; well-arranged,tuǒ shàn,[sound:妥善.mp3]
供给,to furnish; provide; to supply,gōng jǐ,[sound:供给.mp3]
粗鲁,crude; coarse; rough; language,cū lǔ,[sound:粗鲁.mp3]
划分,divide up; differentiate,huà fēn,[sound:划分.mp3]
焦急,anxiety; worried,jiāo jí,[sound:焦急.mp3]
面貌,appearance; looks; features,miàn mào,[sound:面貌.mp3]
贬低,to belittle; depreciate; disparage,biǎn dī,[sound:贬低.mp3]
融洽,harmonious; friendly relations,róng qià,[sound:融洽.mp3]
排放,to discharge; emit,pái fàng,[sound:排放.mp3]
迫害,persecute; persecution,pò hài,[sound:迫害.mp3]
恩怨,grievance; old rivalry; mixture of gratitude and resentment,ēn yuàn,[sound:恩怨.mp3]
腐烂,rot; become gangrenous,fǔ làn,[sound:腐烂.mp3]
附属,subsidiary; auxiliary; affiliate; attached,fù shǔ,[sound:附属.mp3]
势必,is bound to (happen),shì bì,[sound:势必.mp3]
播种,sow seeds; sowing; seed,bō zhǒng,[sound:播种.mp3]
探望,pay a visit; look around,tàn wàng,[sound:探望.mp3]
意图,intent; intention; intend,yì tú,[sound:意图.mp3]
处分,punish; punishment; discipline; disposal,chǔ fèn,[sound:处分.mp3]
测量,to survey; to measure,cè liáng,[sound:测量.mp3]
领土,territory,lǐng tǔ,[sound:领土.mp3]
粉末,fine powder; dust,fěn mò,[sound:粉末.mp3]
疏忽,neglect; overlook; negligence,shū hu,[sound:疏忽.mp3]
生效,take effect; become effective,shēng xiào,[sound:生效.mp3]
尖锐,sharp; intense; penetrating,jiān ruì,[sound:尖锐.mp3]
反射,"reflex; reflection (from a mirror, etc.)",fǎn shè,[sound:反射.mp3]
端正,upright; regular; proper; correct,duān zhèng,[sound:端正.mp3]
致使,cause; result in,zhì shǐ,[sound:致使.mp3]
侥幸,by luck; by a fluke,jiǎo xìng,[sound:侥幸.mp3]
古怪,eccentric; grotesque; oddly,gǔ guài,[sound:古怪.mp3]
喧哗,cause a scene,xuān huá,[sound:喧哗.mp3]
参照,consult a reference; refer to (another document),cān zhào,[sound:参照.mp3]
舱,cabin; hold (of a ship or airplane),cāng,[sound:舱.mp3]
候选,candidate,hòu xuǎn,[sound:候选.mp3]
庄严,stately; dignified,zhuāng yán,[sound:庄严.mp3]
机动,motorized; mobile; flexible,jī dòng,[sound:机动.mp3]
便于,be easy; be convenient for,biàn yú,[sound:便于.mp3]
整顿,organize; consolidate,zhěng dùn,[sound:整顿.mp3]
切实,realistic; feasible; conscientiously,qiè shí,[sound:切实.mp3]
冻结,"(loan, wage, price) freeze",dòng jié,[sound:冻结.mp3]
宽敞,spacious; commodious,kuān chang,[sound:宽敞.mp3]
制约,restrict; condition,zhì yuē,[sound:制约.mp3]
验收,inspect and then accept (i.e. received goods,yàn shōu,[sound:验收.mp3]
起初,at first; originally; in the beginning,qǐ chū,[sound:起初.mp3]
密封,seal up; pressurize,mì fēng,[sound:密封.mp3]
防御,defense; resist; to guard,fáng yù,[sound:防御.mp3]
方位,position; direction; points of the compass; bearing,fāng wèi,[sound:方位.mp3]
传授,impart; pass on; teach,chuán shòu,[sound:传授.mp3]
导向,guidance; lead to; direct something towards,dǎo xiàng,[sound:导向.mp3]
严禁,strictly prohibit; forbid,yán jìn,[sound:严禁.mp3]
被告,defendant,bèi gào,[sound:被告.mp3]
海滨,shore; seaside,hǎi bīn,[sound:海滨.mp3]
种族,race; ethnicity,zhǒng zú,[sound:种族.mp3]
晋升,promote to a higher position,jìn shēng,[sound:晋升.mp3]
服气,be convinced,fú qì,[sound:服气.mp3]
捣乱,cause a disturbance; look for trouble,dǎo luàn,[sound:捣乱.mp3]
摸索,feel about; grope around; fumble,mō suǒ,[sound:摸索.mp3]
爱不释手,love something too much to part with it,ài bú shì shǒu,[sound:爱不释手.mp3]
英勇,bravery; heroic; valiant; gallant,yīng yǒng,[sound:英勇.mp3]
督促,supervise and urge sb. to complete a task,dū cù,[sound:督促.mp3]
安置,find a place for; help settle down; arrange for,ān zhì,[sound:安置.mp3]
损坏,to damage; injure,sǔn huài,[sound:损坏.mp3]
调和,harmonious; harmony,tiáo hé,[sound:调和.mp3]
选拔,select the best; choose,xuǎn bá,[sound:选拔.mp3]
镇静,calm; cool; tranquil,zhèn jìng,[sound:镇静.mp3]
刊登,publish in a newspaper; carry a story,kān dēng,[sound:刊登.mp3]
放射,radiate; radioactive,fàng shè,[sound:放射.mp3]
征收,levy (fine); impose (tariff),zhēng shōu,[sound:征收.mp3]
耸,shrug; towering; shock (alarm),sǒng,[sound:耸.mp3]
方圆,circumference; neighborhood; vicinity,fāng yuán,[sound:方圆.mp3]
炎热,blistering hot; sizzling hot (weather),yán rè,[sound:炎热.mp3]
遏制,keep within limits; contain; restrain; hold back,è zhì,[sound:遏制.mp3]
耗费,waste; spend; consume,hào fèi,[sound:耗费.mp3]
封建,feudal; feudalism,fēng jiàn,[sound:封建.mp3]
教养,upbringing; education; bring up; nurture and train,jiào yǎng,[sound:教养.mp3]
往常,habitually in the past; as one used to do; as it used to be,wǎng cháng,[sound:往常.mp3]
遮挡,shelter from; keep out,zhē dǎng,[sound:遮挡.mp3]
旗帜,flag; banner,qí zhì,[sound:旗帜.mp3]
著作,work; book; writing,zhù zuò,[sound:著作.mp3]
跟前,in front of,gēn qián,[sound:跟前.mp3]
不免,unavoidable,bù miǎn,[sound:不免.mp3]
边界,boundary; border,biān jiè,[sound:边界.mp3]
操纵,operate; control; manipulation,cāo zòng,[sound:操纵.mp3]
以至,down to; up to; to such an extent as to...,yǐ zhì,[sound:以至.mp3]
陷害,cast blame on; to frame,xiàn hài,[sound:陷害.mp3]
侵略,invasion; encroachment; invade,qīn lüè,[sound:侵略.mp3]
毅然,without hesitation; resolutely; firmly,yì rán,[sound:毅然.mp3]
严峻,grim; severe; rigorous; harsh,yán jùn,[sound:严峻.mp3]
操劳,work hard; look after,cāo láo,[sound:操劳.mp3]
藐视,treat with contempt,miǎo shì,[sound:藐视.mp3]
天然气,natural gas,tiān rán qì,[sound:天然气.mp3]
层出不穷,(idiom) emerge more and more; innumerable succession; breeding like flies,céng chū bù qióng,[sound:层出不穷.mp3]
协商,consult with; talk things over,xié shāng,[sound:协商.mp3]
发扬,develop; make full use of; to carry on,fā yáng,[sound:发扬.mp3]
拘留,detain (a prison); keep (someone) in custody,jū liú,[sound:拘留.mp3]
大伙儿,everyone,dà huǒ r,[sound:大伙儿.mp3]
诚挚,sincere; cordial; earnest,chéng zhì,[sound:诚挚.mp3]
托运,check in (baggage); consign for shipment,tuō yùn,[sound:托运.mp3]
裁员,cut staff; lay off employees,cái yuán,[sound:裁员.mp3]
宣扬,publicize; make public or well known,xuān yáng,[sound:宣扬.mp3]
见义勇为,"to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause",jiàn yì yǒng wéi,[sound:见义勇为.mp3]
蔚蓝,azure; sky blue,wèi lán,[sound:蔚蓝.mp3]
较量,competition; to have a contest with sb.,jiào liàng,[sound:较量.mp3]
多元化,diversify; diversification,duō yuán huà,[sound:多元化.mp3]
人道,humanitarianism; humane,rén dào,[sound:人道.mp3]
断绝,sever; break off,duàn jué,[sound:断绝.mp3]
边境,frontier,biān jìng,[sound:边境.mp3]
表彰,cite (in dispatches); commend,biǎo zhāng,[sound:表彰.mp3]
拐杖,crutch; walking stick,guǎi zhàng,[sound:拐杖.mp3]
摘要,summary; abstract,zhāi yào,[sound:摘要.mp3]
条款,clause (of contract or law),tiáo kuǎn,[sound:条款.mp3]
历代,successive dynasties; past dynasties,lì dài,[sound:历代.mp3]
创立,to found; establish,chuàng lì,[sound:创立.mp3]
总和,sum,zǒng hé,[sound:总和.mp3]
调动,"to transfer; to maneuver (troops, etc.)",diào dòng,[sound:调动.mp3]
响亮,loud and clear; resounding,xiǎng liàng,[sound:响亮.mp3]
牢固,firm; secure; solid,láo gù,[sound:牢固.mp3]
预兆,"omen, sign",yù zhào,[sound:预兆.mp3]
辩解,"explain; justify; defend (a point of view, etc.)",biàn jiě,[sound:辩解.mp3]
污蔑,to slander,wū miè,[sound:污蔑.mp3]
不像话,unreasonable; absurd; outrageous,bú xiàng huà,[sound:不像话.mp3]
宗旨,purpose; objective; aim; goal,zōng zhǐ,[sound:宗旨.mp3]
起源,origin; originate; come from,qǐ yuán,[sound:起源.mp3]
自发,spontaneous; unprompted,zì fā,[sound:自发.mp3]
先前,before; previously,xiān qián,[sound:先前.mp3]
丑恶,ugly; repulsive; odiousness,chǒu è,[sound:丑恶.mp3]
仪器,apparatus; (scientific) instrument,yí qì,[sound:仪器.mp3]
风趣,humor; wit; humorous,fēng qù,[sound:风趣.mp3]
辩护,speak in defense of; argue in favor of; defend,biàn hù,[sound:辩护.mp3]
腐朽,rotten; decayed; decadent; degenerate,fǔ xiǔ,[sound:腐朽.mp3]
动员,mobilize,dòng yuán,[sound:动员.mp3]
物资,goods and materials; commodity,wù zī,[sound:物资.mp3]
工艺品,handicraft; handiwork,gōng yì pǐn,[sound:工艺品.mp3]
高超,excellent; superb,gāo chāo,[sound:高超.mp3]
许可,allow; permit; permission,xǔ kě,[sound:许可.mp3]
构思,outline a story; make preliminary sketch,gòu sī,[sound:构思.mp3]
对立,oppose; to counter,duì lì,[sound:对立.mp3]
呻吟,to moan; to groan,shēn yín,[sound:呻吟.mp3]
急切,eager; impatient; imperative,jí qiè,[sound:急切.mp3]
贿赂,to bribe,huì lù,[sound:贿赂.mp3]
开辟,open up; to start; to build,kāi pì,[sound:开辟.mp3]
荒谬,ridiculous; nonsensical,huāng miù,[sound:荒谬.mp3]
国防,national defense,guó fáng,[sound:国防.mp3]
唾弃,cast aside; spurn,tuò qì,[sound:唾弃.mp3]
忌讳,avoid as a taboo; abstain from; taboo,jì huì,[sound:忌讳.mp3]
亲热,intimate; affectionate; warm,qīn rè,[sound:亲热.mp3]
偿还,repay; reimburse,cháng huán,[sound:偿还.mp3]
不得已,act against one's will; have no alternative,bù dé yǐ,[sound:不得已.mp3]
祖先,ancestor; forbearer,zǔ xiān,[sound:祖先.mp3]
寒暄,exchanging conventional greetings; winter and summer,hán xuān,[sound:寒暄.mp3]
审理,hear (a case),shěn lǐ,[sound:审理.mp3]
剥削,to exploit,bō xuē,[sound:剥削.mp3]
论证,prove a point; expound on; argumentation,lùn zhèng,[sound:论证.mp3]
偏僻,remote and isolated; far from the city,piān pì,[sound:偏僻.mp3]
亏待,treat sb. unfairly,kuī dài,[sound:亏待.mp3]
效益,benefit；results,xiào yì,[sound:效益.mp3]
撤销,repeal,chè xiāo,[sound:撤销.mp3]
传记,biography,zhuàn jì,[sound:传记.mp3]
大肆,wantonly; without any constraint,dà sì,[sound:大肆.mp3]
比重,proportion; specific gravity,bǐ zhòng,[sound:比重.mp3]
和气,friendly; polite; amiable,hé qi,[sound:和气.mp3]
台风,typhoon,tái fēng,[sound:台风.mp3]
掠夺,to plunder; rob; pillage,lüè duó,[sound:掠夺.mp3]
延期,delay; extend; postpone,yán qī,[sound:延期.mp3]
笨拙,clumsy; awkward; stupid,bèn zhuō,[sound:笨拙.mp3]
高涨,"upsurge; (tensions, etc.) run high",gāo zhǎng,[sound:高涨.mp3]
锦上添花,"lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily",jǐn shàng tiān huā,[sound:锦上添花.mp3]
烘,to dry or warm by the fire; to bake; to heat by fire; to set off by contrast,hōng,[sound:烘.mp3]
喘气,to pant; gasp for breath,chuǎn qì,[sound:喘气.mp3]
贩卖,sell; peddle; (often derogatory) to traffic in,fàn mài,[sound:贩卖.mp3]
分寸,propriety; the limits of proper speech or action,fēn cun,[sound:分寸.mp3]
答辩,reply (to an accusation),dá biàn,[sound:答辩.mp3]
中断,interrupt; break off,zhōng duàn,[sound:中断.mp3]
反问,ask a rhetorical question; answer a question with a question,fǎn wèn,[sound:反问.mp3]
嘈杂,noisy; raucous,cáo zá,[sound:嘈杂.mp3]
确立,to establish; to institute,què lì,[sound:确立.mp3]
埋没,oblivion; bury; neglect,mái mò,[sound:埋没.mp3]
锋利,sharp (i.e. a knife blade); incisive; to the point,fēng lì,[sound:锋利.mp3]
标记,sign; mark; symbol,biāo jì,[sound:标记.mp3]
体面,dignity; honorable; face,tǐ miàn,[sound:体面.mp3]
儒家,Confucianism,rú jiā,[sound:儒家.mp3]
蔑视,despise; loathe; disparage; scorn,miè shì,[sound:蔑视.mp3]
繁殖,propagate; to breed; reproduce,fán zhí,[sound:繁殖.mp3]
废墟,ruins,fèi xū,[sound:废墟.mp3]
恐吓,to threaten,kǒng hè,[sound:恐吓.mp3]
转折,turning point; shift in the trend of events; plot twist in a book,zhuǎn zhé,[sound:转折.mp3]
报酬,reward; remuneration,bào chou,[sound:报酬.mp3]
谦逊,humble; modest; humility,qiān xùn,[sound:谦逊.mp3]
元首,head of state,yuán shǒu,[sound:元首.mp3]
无动于衷,aloof; indifferent; unconcerned; untouched,wú dòng yú zhōng,[sound:无动于衷.mp3]
岔,fork in the road; turn off; diverge,chà,[sound:岔.mp3]
职能,function; role,zhí néng,[sound:职能.mp3]
停顿,pause; halt,tíng dùn,[sound:停顿.mp3]
上任,take office,shàng rèn,[sound:上任.mp3]
二氧化碳,carbon dioxide; CO2,èr yǎng huà tàn,[sound:二氧化碳.mp3]
补救,remedy; repair,bǔ jiù,[sound:补救.mp3]
冒犯,to offend,mào fàn,[sound:冒犯.mp3]
机智,tact; quick-witted; resourceful,jī zhì,[sound:机智.mp3]
事迹,achievement; deed,shì jì,[sound:事迹.mp3]
性命,life,xìng mìng,[sound:性命.mp3]
简化,simplify; simplification,jiǎn huà,[sound:简化.mp3]
遗留,legacy; left over; hand down,yí liú,[sound:遗留.mp3]
擅自,unauthorized,shàn zì,[sound:擅自.mp3]
逆行,go/drive against the traffic; go in the wrong direction; regress; retrograde,nì xíng,[sound:逆行.mp3]
岩石,rock; stone,yán shí,[sound:岩石.mp3]
和蔼,kindly; good-tempered; amiable,hé ǎi,[sound:和蔼.mp3]
佳肴,delicacy,jiā yáo,[sound:佳肴.mp3]
众所周知,as everyone knows; (saying) as is known to everyone,zhòng suǒ zhōu zhī,[sound:众所周知.mp3]
磨合,adapt gradually to each other; to consult; break in; wear in,mó hé,[sound:磨合.mp3]
仓促,hurried,cāng cù,[sound:仓促.mp3]
羞耻,(a feeling of) shame,xiū chǐ,[sound:羞耻.mp3]
拥护,to support; endorse,yōng hù,[sound:拥护.mp3]
范畴,category,fàn chóu,[sound:范畴.mp3]
监视,oversee; to monitor,jiān shì,[sound:监视.mp3]
租赁,rent; lease,zū lìn,[sound:租赁.mp3]
理睬,heed; pay attention to (usually used in the negative),lǐ cǎi,[sound:理睬.mp3]
腐蚀,erode; corrode; corrupt; rusty,fǔ shí,[sound:腐蚀.mp3]
抚养,foster; bring up; raise,fǔ yǎng,[sound:抚养.mp3]
颠簸,shake; to jolt; bump,diān bǒ,[sound:颠簸.mp3]
盛行,in fashion; prevalent; prevail,shèng xíng,[sound:盛行.mp3]
滔滔不绝,(saying) talking non-stop; gushing; torrential,tāo tāo bù jué,[sound:滔滔不绝.mp3]
阐述,expound (a position); elaborate (on a topic),chǎn shù,[sound:阐述.mp3]
时事,current events; the present situation,shí shì,[sound:时事.mp3]
连同,together with; along with,lián tóng,[sound:连同.mp3]
一目了然,obvious at a glance,yí mù liǎo rán,[sound:一目了然.mp3]
零星,partial; scattered; fragmentary,líng xīng,[sound:零星.mp3]
指令,order; command; instruction,zhǐ lìng,[sound:指令.mp3]
混淆,obscure; confuse; mix up; blur; mislead; confusing,hùn xiáo,[sound:混淆.mp3]
力求,make every effort; do one's best,lì qiú,[sound:力求.mp3]
销毁,destroy (by melting or burning),xiāo huǐ,[sound:销毁.mp3]
依托,rely on; depend on,yī tuō,[sound:依托.mp3]
媒介,media; medium,méi jiè,[sound:媒介.mp3]
力争,work hard; do all one can to; strive for/argue strongly,lì zhēng,[sound:力争.mp3]
胜负,victory or defeat; the outcome of a battle,shèng fù,[sound:胜负.mp3]
驱逐,banishment; expel; deport,qū zhú,[sound:驱逐.mp3]
鉴别,differentiate; distinguish,jiàn bié,[sound:鉴别.mp3]
清真,Muslim,qīng zhēn,[sound:清真.mp3]
任命,appoint and nominate,rèn mìng,[sound:任命.mp3]
鞭策,spur on; urge on,biān cè,[sound:鞭策.mp3]
修建,to build; to construct; renovate,xiū jiàn,[sound:修建.mp3]
志气,ambition; resolve; backbone; drive; spirit,zhì qì,[sound:志气.mp3]
归还,return something; revert,guī huán,[sound:归还.mp3]
草案,"draft (legislation, proposal, etc.)",cǎo àn,[sound:草案.mp3]
草率,cursory; careless; negligent; sloppy; not serious,cǎo shuài,[sound:草率.mp3]
攀登,to climb; clamber; to pull oneself up,pān dēng,[sound:攀登.mp3]
纺织,spinning and weaving; textile,fǎng zhī,[sound:纺织.mp3]
权衡,trade-off; weigh pros and cons,quán héng,[sound:权衡.mp3]
上游,upper reaches (of a river); advanced position,shàng yóu,[sound:上游.mp3]
化肥,chemical fertilizer,huà féi,[sound:化肥.mp3]
通缉,order the arrest of a criminal,tōng jī,[sound:通缉.mp3]
牵扯,implicate; involve,qiān chě,[sound:牵扯.mp3]
峡谷,canyon; ravine; gorge,xiá gǔ,[sound:峡谷.mp3]
怠慢,to slight; give somebody a cold shoulder; treat somebody in a cold manner,dài màn,[sound:怠慢.mp3]
隐蔽,conceal; hide; covert; under cover; Take cover!,yǐn bì,[sound:隐蔽.mp3]
湖泊,lake,hú pō,[sound:湖泊.mp3]
柴油,diesel fuel; kerosene,chái yóu,[sound:柴油.mp3]
田野,field; open country,tián yě,[sound:田野.mp3]
宏伟,grand; imposing; magnificent; grand,hóng wěi,[sound:宏伟.mp3]
调解,mediation; bring together to an agreement,tiáo jiě,[sound:调解.mp3]
外向,extroverted; export-oriented (economy),wài xiàng,[sound:外向.mp3]
学说,theory; doctrine,xué shuō,[sound:学说.mp3]
确信,confident; be certain of; to firmly believe,què xìn,[sound:确信.mp3]
历来,always; throughout (a period of time),lì lái,[sound:历来.mp3]
胸膛,chest,xiōng táng,[sound:胸膛.mp3]
哨,a whistle; sentry post,shào,[sound:哨.mp3]
不由得,can't help; cannot but,bù yóu de,[sound:不由得.mp3]
大臣,chancellor,dà chén,[sound:大臣.mp3]
采集,gather; collect,cǎi jí,[sound:采集.mp3]
水利,water conservancy; irrigation works,shuǐ lì,[sound:水利.mp3]
宫殿,palace,gōng diàn,[sound:宫殿.mp3]
力所能及,within one's power; to the best of one's ability,lì suǒ néng jí,[sound:力所能及.mp3]
淡水,fresh water; potable water (water with low salt content),dàn shuǐ,[sound:淡水.mp3]
立方,cube; (mw cubic units of measure),lì fāng,[sound:立方.mp3]
博览会,(international) exhibition,bó lǎn huì,[sound:博览会.mp3]
嗅觉,sense of smell; scent,xiù jué,[sound:嗅觉.mp3]
承包,to contract (to undertake a job),chéng bāo,[sound:承包.mp3]
名次,position in a ranking of names,míng cì,[sound:名次.mp3]
耐用,durable,nài yòng,[sound:耐用.mp3]
标本,specimen; sample; the root cause and symptoms of a disease,biāo běn,[sound:标本.mp3]
天文,astronomy,tiān wén,[sound:天文.mp3]
勾结,collude with; collaborate; gang up,gōu jié,[sound:勾结.mp3]
附件,attachment; enclosure,fù jiàn,[sound:附件.mp3]
司令,commanding officer,sī lìng,[sound:司令.mp3]
背诵,recite,bèi sòng,[sound:背诵.mp3]
充沛,abundant; plentiful; vigorous,chōng pèi,[sound:充沛.mp3]
中立,neutral; neutrality,zhōng lì,[sound:中立.mp3]
乡镇,village and town,xiāng zhèn,[sound:乡镇.mp3]
地质,geology,dì zhì,[sound:地质.mp3]
推测,speculate; conjecture; surmise,tuī cè,[sound:推测.mp3]
奥秘,mystery; enigma; profound; deep,ào mì,[sound:奥秘.mp3]
暂且,for the moment; for the time being; temporarily,zàn qiě,[sound:暂且.mp3]
陈述,allegation; assertation; to declare; to state,chén shù,[sound:陈述.mp3]
附和,repeat an agreement; copy sb.'s action or words,fù hè,[sound:附和.mp3]
茎,stalk; stem,jīng,[sound:茎.mp3]
撤退,retreat,chè tuì,[sound:撤退.mp3]
馅儿,stuffing; filling,xiàn r,[sound:馅儿.mp3]
蕴藏,hold in store; contain untapped quantities,yùn cáng,[sound:蕴藏.mp3]
华侨,overseas Chinese,huá qiáo,[sound:华侨.mp3]
救济,emergency relief; aid; help out in a disaster,jiù jì,[sound:救济.mp3]
恰巧,happen by chance; coincidence,qià qiǎo,[sound:恰巧.mp3]
急剧,rapid; sudden,jí jù,[sound:急剧.mp3]
物美价廉,attractive goods at inexpensive prices,wù měi jià lián,[sound:物美价廉.mp3]
盘旋,spiral; coil; circle; go around,pán xuán,[sound:盘旋.mp3]
吹捧,flatter sb.; extol sb.'s accomplishments,chuī pěng,[sound:吹捧.mp3]
歌颂,sing the praise of; extol; eulogize,gē sòng,[sound:歌颂.mp3]
现成,ready-made; off-the-shelf,xiàn chéng,[sound:现成.mp3]
解体,disintegrate,jiě tǐ,[sound:解体.mp3]
通俗,popular; common; everyday; average; vulgar,tōng sú,[sound:通俗.mp3]
俯视,look down at; overlook,fǔ shì,[sound:俯视.mp3]
重叠,to overlap,chóng dié,[sound:重叠.mp3]
里程碑,milestone,lǐ chéng bēi,[sound:里程碑.mp3]
预先,beforehand; prior,yù xiān,[sound:预先.mp3]
涌现,spring up; emerge prominently,yǒng xiàn,[sound:涌现.mp3]
来历,history; antecedents; origin,lái lì,[sound:来历.mp3]
嘱咐,enjoin; to tell; exhort,zhǔ fù,[sound:嘱咐.mp3]
口头,oral; verbal,kǒu tóu,[sound:口头.mp3]
可观,considerable; impressive,kě guān,[sound:可观.mp3]
薄弱,weak; frail,bó ruò,[sound:薄弱.mp3]
不择手段,by fair means or foul,bù zé shǒu duàn,[sound:不择手段.mp3]
巴不得,eagerly look forward to; earnestly wish; be only too anxious to,bā bù dé,[sound:巴不得.mp3]
风气,general mood; atmosphere; common practice,fēng qì,[sound:风气.mp3]
酗酒,heavy drinking; drink to excess; binge drink,xù jiǔ,[sound:酗酒.mp3]
简陋,simple and crude (i.e. room or building),jiǎn lòu,[sound:简陋.mp3]
世代,for generations; generation to generation,shì dài,[sound:世代.mp3]
败坏,ruin; corrupt; undermine,bài huài,[sound:败坏.mp3]
敏捷,nimble; agile; shrewd,mǐn jié,[sound:敏捷.mp3]
哺乳,breast-feeding; to suckle,bǔ rǔ,[sound:哺乳.mp3]
不屑一顾,not worth seeing; disdain as beneath contempt,bú xiè yí gù,[sound:不屑一顾.mp3]
阵地,position; battlefront,zhèn dì,[sound:阵地.mp3]
炊烟,smoke from kitchen chimneys,chuī yān,[sound:炊烟.mp3]
辨认,distinguish; identify; recognize,biàn rèn,[sound:辨认.mp3]
喜闻乐见,a delight to see (idiom); an attractive spectacle,xǐ wén lè jiàn,[sound:喜闻乐见.mp3]
通货膨胀,inflation,tōng huò péng zhàng,[sound:通货膨胀.mp3]
款待,to entertain (guests),kuǎn dài,[sound:款待.mp3]
陈列,to display; to exhibit,chén liè,[sound:陈列.mp3]
实事求是,be practical and realistic; seek truth from facts,shí shì qiú shì,[sound:实事求是.mp3]
抹杀,write off; erase; remove from evidence,mǒ shā,[sound:抹杀.mp3]
裁缝,tailor; dressmaker,cái feng,[sound:裁缝.mp3]
就近,nearby; in a close neighborhood,jiù jìn,[sound:就近.mp3]
迁徙,migrate; move; change one's residence,qiān xǐ,[sound:迁徙.mp3]
紧迫,urgent; urgency,jǐn pò,[sound:紧迫.mp3]
迟缓,slow; sluggish,chí huǎn,[sound:迟缓.mp3]
